date,volume,open,high,low,close,adjclose
2017-11-15,5978700,306.010009765625,312.489990234375,301.5,311.29998779296875,311.29998779296875
2017-11-14,5676100,315,316.3500061035156,306.8999938964844,308.70001220703125,308.70001220703125
2017-11-13,7584900,300.1300048828125,316.79998779296875,299.1099853515625,315.3999938964844,315.3999938964844
2017-11-10,4625400,302.5,308.3599853515625,301.8500061035156,302.989990234375,302.989990234375
2017-11-09,5447100,302.5,304.4599914550781,296.29998779296875,302.989990234375,302.989990234375
2017-11-08,4725300,305.5,306.8900146484375,301.29998779296875,304.3900146484375,304.3900146484375
2017-11-07,5294300,301.0199890136719,306.5,300.0299987792969,306.04998779296875,306.04998779296875
2017-11-06,6486000,307,307.5,299.010009765625,302.7799987792969,302.7799987792969
2017-11-03,8894000,299.5,306.25,295.1300048828125,306.0899963378906,306.0899963378906
2017-11-02,19791400,300.1300048828125,308.69000244140625,292.6300048828125,299.260009765625,299.260009765625
2017-11-01,8457300,332.25,332.6099853515625,320.260009765625,321.0799865722656,321.0799865722656
2017-10-31,5672300,320.2300109863281,331.95001220703125,320.17999267578125,331.5299987792969,331.5299987792969
2017-10-30,4254400,319.17999267578125,323.7799987792969,317.25,320.0799865722656,320.0799865722656
2017-10-27,6979700,319.75,324.5899963378906,316.6600036621094,320.8699951171875,320.8699951171875
2017-10-26,5023500,327.7799987792969,330.2300109863281,323.20001220703125,326.1700134277344,326.1700134277344
2017-10-25,8594100,336.70001220703125,337.5,323.55999755859375,325.8399963378906,325.8399963378906
2017-10-24,4491700,338.79998779296875,342.79998779296875,336.1600036621094,337.3399963378906,337.3399963378906
2017-10-23,5747300,349.8800048828125,349.95001220703125,336.25,337.0199890136719,337.0199890136719
2017-10-20,4930400,352.69000244140625,354.54998779296875,344.3399963378906,345.1000061035156,345.1000061035156
2017-10-19,5061800,355.55999755859375,357.1499938964844,348.20001220703125,351.80999755859375,351.80999755859375
2017-10-18,4939100,355.9700012207031,363,354.1300048828125,359.6499938964844,359.6499938964844
2017-10-17,3293300,350.9100036621094,356.2200012207031,350.07000732421875,355.75,355.75
2017-10-16,5375500,353.760009765625,354.4800109863281,347.1600036621094,350.6000061035156,350.6000061035156
2017-10-13,3540500,356.9800109863281,358.489990234375,353.67999267578125,355.57000732421875,355.57000732421875
2017-10-12,4087000,352.95001220703125,359.7799987792969,352.6400146484375,355.67999267578125,355.67999267578125
2017-10-11,4500800,353.8900146484375,357.6000061035156,351.1499938964844,354.6000061035156,354.6000061035156
2017-10-10,6978500,346.79998779296875,355.6300048828125,345.5299987792969,355.5899963378906,355.5899963378906
2017-10-09,7493700,349.6499938964844,351.75,342.6700134277344,342.94000244140625,342.94000244140625
2017-10-06,4297500,353.1000061035156,360.1000061035156,352.25,356.8800048828125,356.8800048828125
2017-10-05,4171700,356,357.44000244140625,351.3500061035156,355.3299865722656,355.3299865722656
2017-10-04,8163500,351.25,358.6199951171875,349.6000061035156,355.010009765625,355.010009765625
2017-10-03,10153600,335.8999938964844,348.54998779296875,331.2799987792969,348.1400146484375,348.1400146484375
2017-10-02,5286800,342.5199890136719,343.70001220703125,335.510009765625,341.5299987792969,341.5299987792969
2017-09-29,5107100,341.8599853515625,344.67999267578125,338.6000061035156,341.1000061035156,341.1000061035156
2017-09-28,5319600,339.8800048828125,342.75,335.3999938964844,339.6000061035156,339.6000061035156
2017-09-27,6060300,349.8999938964844,351.489990234375,340.5,340.9700012207031,340.9700012207031
2017-09-26,7156300,350.92999267578125,351.239990234375,340.8999938964844,345.25,345.25
2017-09-25,7605900,353.1499938964844,357.4700012207031,342.8800048828125,344.989990234375,344.989990234375
2017-09-22,8159400,366.489990234375,369.8999938964844,350.8800048828125,351.0899963378906,351.0899963378906
2017-09-21,4618200,374.8999938964844,376.8299865722656,364.510009765625,366.4800109863281,366.4800109863281
2017-09-20,4919100,373,378.25,371.07000732421875,373.9100036621094,373.9100036621094
2017-09-19,6451900,380,382.3900146484375,373.57000732421875,375.1000061035156,375.1000061035156
2017-09-18,7188000,380.25,389.6099853515625,377.67999267578125,385,385
2017-09-15,5420500,374.510009765625,380,372.70001220703125,379.80999755859375,379.80999755859375
2017-09-14,7202500,364.3299865722656,377.9599914550781,362.6300048828125,377.6400146484375,377.6400146484375
2017-09-13,4185200,363.82000732421875,368.07000732421875,359.5899963378906,366.2300109863281,366.2300109863281
2017-09-12,5972900,364.489990234375,368.760009765625,360.3999938964844,362.75,362.75
2017-09-11,7667100,351.3500061035156,363.7099914550781,350,363.69000244140625,363.69000244140625
2017-09-08,3263500,348.989990234375,349.7799987792969,342.29998779296875,343.3999938964844,343.3999938964844
2017-09-07,4239200,345.9800109863281,352.4800109863281,343.45001220703125,350.6099853515625,350.6099853515625
2017-09-06,4091400,349.5,350.9800109863281,341.55999755859375,344.5299987792969,344.5299987792969
2017-09-05,3835100,353.79998779296875,355.489990234375,345.8900146484375,349.5899963378906,349.5899963378906
2017-09-01,3049500,356.1199951171875,357.5899963378906,353.69000244140625,355.3999938964844,355.3999938964844
2017-08-31,4072800,353.54998779296875,358.44000244140625,352.82000732421875,355.8999938964844,355.8999938964844
2017-08-30,3412900,349.6700134277344,353.4700012207031,347,353.17999267578125,353.17999267578125
2017-08-29,4073700,339.4800109863281,349.04998779296875,338.75,347.3599853515625,347.3599853515625
2017-08-28,3764000,347.2799987792969,347.3500061035156,339.7200012207031,345.6600036621094,345.6600036621094
2017-08-25,3484000,354.239990234375,355.69000244140625,347.29998779296875,348.04998779296875,348.04998779296875
2017-08-24,4584700,352.5199890136719,356.6600036621094,349.739990234375,352.92999267578125,352.92999267578125
2017-08-23,4954500,338.989990234375,353.489990234375,338.29998779296875,352.7699890136719,352.7699890136719
2017-08-22,4322000,341.1300048828125,342.239990234375,337.3699951171875,341.3500061035156,341.3500061035156
2017-08-21,6495400,345.82000732421875,345.82000732421875,331.8500061035156,337.8599853515625,337.8599853515625
2017-08-18,5408200,352.9100036621094,354,345.79998779296875,347.4599914550781,347.4599914550781
2017-08-17,5027700,361.2099914550781,363.29998779296875,351.5899963378906,351.9200134277344,351.9200134277344
2017-08-16,3413800,363,366.5,362.5199890136719,362.9100036621094,362.9100036621094
2017-08-15,3085100,365.20001220703125,365.489990234375,359.3699951171875,362.3299865722656,362.3299865722656
2017-08-14,4519200,364.6300048828125,367.6600036621094,362.6000061035156,363.79998779296875,363.79998779296875
2017-08-11,4365800,356.9700012207031,361.260009765625,353.6199951171875,357.8699951171875,357.8699951171875
2017-08-10,7092900,361.6000061035156,366.6499938964844,354.6600036621094,355.3999938964844,355.3999938964844
2017-08-09,6892100,361,370,358.95001220703125,363.5299987792969,363.5299987792969
2017-08-08,7449800,357.5299987792969,368.5799865722656,357.3999938964844,365.2200012207031,365.2200012207031
2017-08-07,6324500,357.3500061035156,359.4800109863281,352.75,355.1700134277344,355.1700134277344
2017-08-04,9268900,347,357.2699890136719,343.29998779296875,356.9100036621094,356.9100036621094
2017-08-03,13535000,345.3299865722656,350,343.1499938964844,347.0899963378906,347.0899963378906
2017-08-02,13091500,318.94000244140625,327.1199951171875,311.2200012207031,325.8900146484375,325.8900146484375
2017-08-01,8303100,323,324.45001220703125,316.1300048828125,319.57000732421875,319.57000732421875
2017-07-31,8535100,335.5,341.489990234375,321.0400085449219,323.4700012207031,323.4700012207031
2017-07-28,4880400,336.8900146484375,339.6000061035156,332.510009765625,335.07000732421875,335.07000732421875
2017-07-27,8302400,346,347.5,326.2900085449219,334.4599914550781,334.4599914550781
2017-07-26,4820800,340.3599853515625,345.5,338.1199951171875,343.8500061035156,343.8500061035156
2017-07-25,6989200,345,345.6000061035156,334.1499938964844,339.6000061035156,339.6000061035156
2017-07-24,8637100,330.239990234375,343.3999938964844,330.010009765625,342.5199890136719,342.5199890136719
2017-07-21,4901600,329.4599914550781,331.260009765625,325.79998779296875,328.3999938964844,328.3999938964844
2017-07-20,5166200,326.8999938964844,330.2200012207031,324.20001220703125,329.9200134277344,329.9200134277344
2017-07-19,6357000,328.2300109863281,331.6499938964844,323.2200012207031,325.260009765625,325.260009765625
2017-07-18,6373700,317.5,329.1300048828125,315.6600036621094,328.239990234375,328.239990234375
2017-07-17,9876900,325.5400085449219,327.1000061035156,313.45001220703125,319.57000732421875,319.57000732421875
2017-07-14,5625200,323.19000244140625,328.4200134277344,321.2200012207031,327.7799987792969,327.7799987792969
2017-07-13,8594500,330.1099853515625,331.6000061035156,319.9700012207031,323.4100036621094,323.4100036621094
2017-07-12,10346100,330.3999938964844,333.1000061035156,324.5,329.5199890136719,329.5199890136719
2017-07-11,11559400,316,327.2799987792969,314.29998779296875,327.2200012207031,327.2200012207031
2017-07-10,13820900,312.8999938964844,317.94000244140625,303.1300048828125,316.04998779296875,316.04998779296875
2017-07-07,14176900,313.5,317,307.3800048828125,313.2200012207031,313.2200012207031
2017-07-06,19324500,317.260009765625,320.7900085449219,306.29998779296875,308.8299865722656,308.8299865722656
2017-07-05,17046700,347.20001220703125,347.239990234375,326.3299865722656,327.0899963378906,327.0899963378906
2017-07-03,6305400,370.239990234375,371.3500061035156,351.5,352.6199951171875,352.6199951171875
2017-06-30,5848500,363.7099914550781,366.7699890136719,359.6199951171875,361.6099853515625,361.6099853515625
2017-06-29,8221000,370.6099853515625,371,354.1000061035156,360.75,360.75
2017-06-28,6302500,366.67999267578125,371.739990234375,362.5199890136719,371.239990234375,371.239990234375
2017-06-27,6996400,376.3999938964844,376.3999938964844,362.0199890136719,362.3699951171875,362.3699951171875
2017-06-26,6604100,386.69000244140625,386.95001220703125,373.1000061035156,377.489990234375,377.489990234375
2017-06-23,6445800,382.45001220703125,386.989990234375,379.3500061035156,383.45001220703125,383.45001220703125
2017-06-22,7529800,377.989990234375,385,373.57000732421875,382.6099853515625,382.6099853515625
2017-06-21,4923200,374.3500061035156,376.989990234375,368.0199890136719,376.3999938964844,376.3999938964844
2017-06-20,7438700,376.6700134277344,378.8800048828125,369.7300109863281,372.239990234375,372.239990234375
2017-06-19,6549300,375,376.70001220703125,367.79998779296875,369.79998779296875,369.79998779296875
2017-06-16,6731000,377.9800109863281,378.010009765625,370.1000061035156,371.3999938964844,371.3999938964844
2017-06-15,10426500,372.5,375.4599914550781,366.489990234375,375.3399963378906,375.3399963378906
2017-06-14,12818400,381.0899963378906,384.25,376.30999755859375,380.6600036621094,380.6600036621094
2017-06-13,11807900,367.6199951171875,376,366.6099853515625,375.95001220703125,375.95001220703125
2017-06-12,10517700,357.989990234375,364.5,350.6199951171875,359.010009765625,359.010009765625
2017-06-09,17261400,374.4200134277344,376.8699951171875,354.79998779296875,357.32000732421875,357.32000732421875
2017-06-08,9061500,363.75,371.8999938964844,360.2200012207031,370,370
2017-06-07,9398000,356.3399963378906,360.5,355.1400146484375,359.6499938964844,359.6499938964844
2017-06-06,11086800,344.70001220703125,359.489990234375,339.9700012207031,352.8500061035156,352.8500061035156
2017-06-05,6784400,338.5,348.44000244140625,334.2099914550781,347.32000732421875,347.32000732421875
2017-06-02,5590200,339.7699890136719,342.8800048828125,335.92999267578125,339.8500061035156,339.8500061035156
2017-06-01,7608000,344,344.8800048828125,337.2900085449219,340.3699951171875,340.3699951171875
2017-05-31,9963400,337.69000244140625,342.8900146484375,335.1600036621094,341.010009765625,341.010009765625
2017-05-30,7782900,326,336.2799987792969,325.760009765625,335.1000061035156,335.1000061035156
2017-05-26,7802200,317.2799987792969,325.489990234375,316.30999755859375,325.1400146484375,325.1400146484375
2017-05-25,5014000,311.0199890136719,316.9700012207031,307.80999755859375,316.8299865722656,316.8299865722656
2017-05-24,5033300,306.510009765625,311,305.3999938964844,310.2200012207031,310.2200012207031
2017-05-23,4318400,310.4599914550781,310.7300109863281,303.4800109863281,303.8599853515625,303.8599853515625
2017-05-22,4329200,312.79998779296875,314.3699951171875,306.79998779296875,310.3500061035156,310.3500061035156
2017-05-19,4687600,315.5,316.5,310.20001220703125,310.8299865722656,310.8299865722656
2017-05-18,5653800,307,313.94000244140625,305.30999755859375,313.05999755859375,313.05999755859375
2017-05-17,6711900,314.3900146484375,314.6300048828125,305.5,306.1099853515625,306.1099853515625
2017-05-16,4152500,317.5899963378906,320.05999755859375,315.1400146484375,317.010009765625,317.010009765625
2017-05-15,7622000,318.3800048828125,320.20001220703125,312.5299987792969,315.8800048828125,315.8800048828125
2017-05-12,4121600,325.4800109863281,327,321.5299987792969,324.80999755859375,324.80999755859375
2017-05-11,4753800,323.3999938964844,326,319.6000061035156,323.1000061035156,323.1000061035156
2017-05-10,5741600,321.55999755859375,325.5,318.1199951171875,325.2200012207031,325.2200012207031
2017-05-09,9676500,309.3800048828125,321.989990234375,309.1000061035156,321.260009765625,321.260009765625
2017-05-08,7006500,310.8999938964844,313.7900085449219,305.82000732421875,307.19000244140625,307.19000244140625
2017-05-05,8177300,298,308.54998779296875,296.79998779296875,308.3500061035156,308.3500061035156
2017-05-04,14152000,307.44000244140625,307.7699890136719,290.760009765625,295.4599914550781,295.4599914550781
2017-05-03,7133400,317.6700134277344,321.5299987792969,310.45001220703125,311.0199890136719,311.0199890136719
2017-05-02,5382800,324,327.6600036621094,316.55999755859375,318.8900146484375,318.8900146484375
2017-05-01,8829600,314.8800048828125,327.25,314.80999755859375,322.8299865722656,322.8299865722656
2017-04-28,4505500,309.8299865722656,314.79998779296875,308,314.07000732421875,314.07000732421875
2017-04-27,3468600,311.69000244140625,313.0899963378906,307.5,308.6300048828125,308.6300048828125
2017-04-26,4695000,312.3699951171875,314.5,309,310.1700134277344,310.1700134277344
2017-04-25,6737700,308,313.9800109863281,305.8599853515625,313.7900085449219,313.7900085449219
2017-04-24,5083500,309.2200012207031,310.54998779296875,306.0199890136719,308.0299987792969,308.0299987792969
2017-04-21,4509800,302,306.3999938964844,300.4200134277344,305.6000061035156,305.6000061035156
2017-04-20,6149400,306.510009765625,309.1499938964844,300.2300109863281,302.510009765625,302.510009765625
2017-04-19,3898000,302.4599914550781,306.6199951171875,302.1099853515625,305.5199890136719,305.5199890136719
2017-04-18,3035700,299.70001220703125,300.8399963378906,297.8999938964844,300.25,300.25
2017-04-17,4138700,302.70001220703125,304,298.67999267578125,301.44000244140625,301.44000244140625
2017-04-13,9284600,296.70001220703125,307.3900146484375,295.29998779296875,304,304
2017-04-12,6050700,306.3399963378906,308.45001220703125,296.32000732421875,296.8399963378906,296.8399963378906
2017-04-11,5724600,313.3800048828125,313.4700012207031,305.5,308.7099914550781,308.7099914550781
2017-04-10,7664500,309.1499938964844,313.7300109863281,308.7099914550781,312.3900146484375,312.3900146484375
2017-04-07,4579600,297.5,302.69000244140625,297.1499938964844,302.5400085449219,302.5400085449219
2017-04-06,5520600,296.8800048828125,301.94000244140625,294.1000061035156,298.70001220703125,298.70001220703125
2017-04-05,7880900,302.0400085449219,304.8800048828125,294.20001220703125,295,295
2017-04-04,10134600,296.8900146484375,304.80999755859375,294.5299987792969,303.70001220703125,303.70001220703125
2017-04-03,13888600,286.8999938964844,299,284.5799865722656,298.5199890136719,298.5199890136719
2017-03-31,3294600,278.7300109863281,279.67999267578125,276.32000732421875,278.29998779296875,278.29998779296875
2017-03-30,4148400,278.0400085449219,282,277.2099914550781,277.9200134277344,277.9200134277344
2017-03-29,3676200,278.3399963378906,279.6000061035156,275.5400085449219,277.3800048828125,277.3800048828125
2017-03-28,7987600,277.0199890136719,280.67999267578125,275,277.45001220703125,277.45001220703125
2017-03-27,6230800,260.6000061035156,270.57000732421875,259.75,270.2200012207031,270.2200012207031
2017-03-24,5647300,255.6999969482422,263.8900146484375,255.00999450683594,263.1600036621094,263.1600036621094
2017-03-23,3320200,255.38999938964844,257.6700134277344,253.3000030517578,254.77999877929688,254.77999877929688
2017-03-22,4059300,251.55999755859375,255.07000732421875,250.50999450683594,255.00999450683594,255.00999450683594
2017-03-21,6908600,262.8299865722656,264.79998779296875,250.24000549316406,250.67999267578125,250.67999267578125
2017-03-20,3614300,260.6000061035156,264.54998779296875,258.82000732421875,261.9200134277344,261.9200134277344
2017-03-17,6497500,264,265.3299865722656,261.20001220703125,261.5,261.5
2017-03-16,7132200,262.3999938964844,265.75,259.05999755859375,262.04998779296875,262.04998779296875
2017-03-15,5330800,257,261,254.27000427246094,255.72999572753906,255.72999572753906
2017-03-14,7598400,246.11000061035156,258.1199951171875,246.02000427246094,258,258
2017-03-13,3022600,244.82000732421875,246.85000610351562,242.77999877929688,246.1699981689453,246.1699981689453
2017-03-10,3066300,246.2100067138672,246.5,243,243.69000244140625,243.69000244140625
2017-03-09,3879300,247.6300048828125,248.66000366210938,243,244.89999389648438,244.89999389648438
2017-03-08,3725200,247,250.07000732421875,245.32000732421875,246.8699951171875,246.8699951171875
2017-03-07,3459500,251.9199981689453,253.88999938964844,248.32000732421875,248.58999633789062,248.58999633789062
2017-03-06,3355500,247.91000366210938,251.6999969482422,247.50999450683594,251.2100067138672,251.2100067138672
2017-03-03,2919400,250.74000549316406,251.89999389648438,249,251.57000732421875,251.57000732421875
2017-03-02,3351800,249.7100067138672,253.27999877929688,248.27000427246094,250.47999572753906,250.47999572753906
2017-03-01,4809500,254.17999267578125,254.85000610351562,249.11000061035156,250.02000427246094,250.02000427246094
2017-02-28,6078100,244.19000244140625,251,243.89999389648438,249.99000549316406,249.99000549316406
2017-02-27,11460800,248.1699981689453,248.36000061035156,242.00999450683594,246.22999572753906,246.22999572753906
2017-02-24,8171600,252.66000366210938,258.25,250.1999969482422,257,257
2017-02-23,14915200,264,264.6600036621094,255.55999755859375,255.99000549316406,255.99000549316406
2017-02-22,8755000,280.30999755859375,283.45001220703125,272.6000061035156,273.510009765625,273.510009765625
2017-02-21,5676700,275.45001220703125,281.3999938964844,274.010009765625,277.3900146484375,277.3900146484375
2017-02-17,6257100,265.79998779296875,272.8900146484375,264.1499938964844,272.2300109863281,272.2300109863281
2017-02-16,7077300,277.6000061035156,280,268.5,268.95001220703125,268.95001220703125
2017-02-15,4947900,280,282.239990234375,276.44000244140625,279.760009765625,279.760009765625
2017-02-14,7345200,279.0299987792969,287.3900146484375,278.6099853515625,280.9800109863281,280.9800109863281
2017-02-13,7029600,270.739990234375,280.7900085449219,270.510009765625,280.6000061035156,280.6000061035156
2017-02-10,3619700,269.7900085449219,270.95001220703125,266.1099853515625,269.2300109863281,269.2300109863281
2017-02-09,7820200,266.25,271.17999267578125,266.1499938964844,269.20001220703125,269.20001220703125
2017-02-08,3933000,257.3500061035156,263.3599853515625,256.20001220703125,262.0799865722656,262.0799865722656
2017-02-07,4244800,258.19000244140625,260,256.4200134277344,257.4800109863281,257.4800109863281
2017-02-06,3562500,251,257.82000732421875,250.6300048828125,257.7699890136719,257.7699890136719
2017-02-03,2186700,251.91000366210938,252.17999267578125,249.67999267578125,251.3300018310547,251.3300018310547
2017-02-02,2499800,248.33999633789062,252.4199981689453,247.7100067138672,251.5500030517578,251.5500030517578
2017-02-01,3958800,253.0500030517578,253.1999969482422,249.0500030517578,249.24000549316406,249.24000549316406
2017-01-31,4116100,249.24000549316406,255.88999938964844,247.6999969482422,251.92999267578125,251.92999267578125
2017-01-30,3801100,252.52999877929688,255.2899932861328,247.10000610351562,250.6300048828125,250.6300048828125
2017-01-27,3166300,251.3800048828125,253,248.52000427246094,252.9499969482422,252.9499969482422
2017-01-26,3152100,254.2899932861328,255.74000549316406,250.75,252.50999450683594,252.50999450683594
2017-01-25,5142600,257.30999755859375,258.4599914550781,251.8000030517578,254.47000122070312,254.47000122070312
2017-01-24,4965500,250,254.8000030517578,249.64999389648438,254.61000061035156,254.61000061035156
2017-01-23,6262900,245.85000610351562,250.88999938964844,245.5,248.9199981689453,248.9199981689453
2017-01-20,4204300,245.4600067138672,246,243.00999450683594,244.72999572753906,244.72999572753906
2017-01-19,7732300,247.25,248.67999267578125,240.75,243.75999450683594,243.75999450683594
2017-01-18,3769000,236.64999389648438,239.7100067138672,235.5800018310547,238.36000061035156,238.36000061035156
2017-01-17,4617500,236.6999969482422,239.9600067138672,234.3699951171875,235.5800018310547,235.5800018310547
2017-01-13,6093000,230,237.85000610351562,229.58999633789062,237.75,237.75
2017-01-12,3790200,229.05999755859375,230.6999969482422,225.5800018310547,229.58999633789062,229.58999633789062
2017-01-11,3650800,229.07000732421875,229.97999572753906,226.67999267578125,229.72999572753906,229.72999572753906
2017-01-10,3660000,232,232,226.88999938964844,229.8699951171875,229.8699951171875
2017-01-09,3979500,228.97000122070312,231.9199981689453,228,231.27999877929688,231.27999877929688
2017-01-06,5527900,226.92999267578125,230.30999755859375,225.4499969482422,229.00999450683594,229.00999450683594
2017-01-05,5911700,226.4199981689453,227.47999572753906,221.9499969482422,226.75,226.75
2017-01-04,11213500,214.75,228,214.30999755859375,226.99000549316406,226.99000549316406
2017-01-03,5923300,214.86000061035156,220.3300018310547,210.9600067138672,216.99000549316406,216.99000549316406
2016-12-30,4642600,216.3000030517578,217.5,211.67999267578125,213.69000244140625,213.69000244140625
2016-12-29,4045000,218.55999755859375,219.1999969482422,214.1199951171875,214.67999267578125,214.67999267578125
2016-12-28,3782500,221.52999877929688,223.8000030517578,217.1999969482422,219.74000549316406,219.74000549316406
2016-12-27,5915700,214.8800048828125,222.25,214.4199981689453,219.52999877929688,219.52999877929688
2016-12-23,4670500,208,213.4499969482422,207.7100067138672,213.33999633789062,213.33999633789062
2016-12-22,3111100,208.22000122070312,209.99000549316406,206.5,208.4499969482422,208.4499969482422
2016-12-21,5207600,208.4499969482422,212.22999572753906,207.41000366210938,207.6999969482422,207.6999969482422
2016-12-20,4689100,203.0500030517578,209,202.5,208.7899932861328,208.7899932861328
2016-12-19,3488100,202.49000549316406,204.4499969482422,199.83999633789062,202.72999572753906,202.72999572753906
2016-12-16,3796900,198.0800018310547,202.58999633789062,197.60000610351562,202.49000549316406,202.49000549316406
2016-12-15,3219600,198.41000366210938,200.74000549316406,197.38999938964844,197.5800018310547,197.5800018310547
2016-12-14,4150900,198.74000549316406,203,196.75999450683594,198.69000244140625,198.69000244140625
2016-12-13,6823900,193.17999267578125,201.27999877929688,193,198.14999389648438,198.14999389648438
2016-12-12,2438900,192.8000030517578,194.4199981689453,191.17999267578125,192.42999267578125,192.42999267578125
2016-12-09,2722500,190.8699951171875,193.83999633789062,190.80999755859375,192.17999267578125,192.17999267578125
2016-12-08,3194100,192.0500030517578,192.5,189.5399932861328,192.2899932861328,192.2899932861328
2016-12-07,5461900,186.14999389648438,193.39999389648438,185,193.14999389648438,193.14999389648438
2016-12-06,3391600,185.52000427246094,186.5800018310547,182.67999267578125,185.85000610351562,185.85000610351562
2016-12-05,4072200,182.50999450683594,188.88999938964844,182.50999450683594,186.8000030517578,186.8000030517578
2016-12-02,4042300,182.8800048828125,184.8800048828125,180,181.47000122070312,181.47000122070312
2016-12-01,5126400,188.25,188.52999877929688,181,181.8800048828125,181.8800048828125
2016-11-30,3547100,191,191.88999938964844,187.5,189.39999389648438,189.39999389648438
2016-11-29,4439300,195.55999755859375,196.72999572753906,189.5,189.57000732421875,189.57000732421875
2016-11-28,4529200,195.47999572753906,199.35000610351562,194.5500030517578,196.1199951171875,196.1199951171875
2016-11-25,2366100,193.63999938964844,197.24000549316406,193.63999938964844,196.64999389648438,196.64999389648438
2016-11-23,4891900,190.61000061035156,195.63999938964844,189,193.13999938964844,193.13999938964844
2016-11-22,5603400,185.83999633789062,191.47000122070312,183.7100067138672,191.1699981689453,191.1699981689453
2016-11-21,4361000,185.0399932861328,188.88999938964844,184.41000366210938,184.52000427246094,184.52000427246094
2016-11-18,5210300,190.64999389648438,193,185,185.02000427246094,185.02000427246094
2016-11-17,4887100,183.49000549316406,189.49000549316406,182.11000061035156,188.66000366210938,188.66000366210938
2016-11-16,3434400,182.64999389648438,184.72999572753906,181.2100067138672,183.92999267578125,183.92999267578125
2016-11-15,3902000,182.77999877929688,186.42999267578125,182.0500030517578,183.77000427246094,183.77000427246094
2016-11-14,6552200,188,188.25,178.19000244140625,181.4499969482422,181.4499969482422
2016-11-11,3988500,184.24000549316406,188.8800048828125,183,188.55999755859375,188.55999755859375
2016-11-10,6750300,191.0500030517578,191.61000061035156,180.4199981689453,185.35000610351562,185.35000610351562
2016-11-09,8173100,186.8800048828125,192,183.9499969482422,190.05999755859375,190.05999755859375
2016-11-08,3267600,193.7899932861328,197.49000549316406,191.25999450683594,194.94000244140625,194.94000244140625
2016-11-07,3870100,193.58999633789062,194.2899932861328,190.0500030517578,193.2100067138672,193.2100067138672
2016-11-04,5146000,189,193.4600067138672,185.9600067138672,190.55999755859375,190.55999755859375
2016-11-03,2653000,189,191.47000122070312,187.0399932861328,187.4199981689453,187.4199981689453
2016-11-02,4253400,190.0500030517578,192.6999969482422,187.50999450683594,188.02000427246094,188.02000427246094
2016-11-01,7060000,198.0399932861328,198.5,188.11000061035156,190.7899932861328,190.7899932861328
2016-10-31,4692300,202.49000549316406,202.49000549316406,195.80999755859375,197.72999572753906,197.72999572753906
2016-10-28,4280100,204,205.32000732421875,199.8300018310547,199.97000122070312,199.97000122070312
2016-10-27,13093700,211.33999633789062,213.6999969482422,201.64999389648438,204.00999450683594,204.00999450683594
2016-10-26,5632800,201,203.19000244140625,200.10000610351562,202.24000549316406,202.24000549316406
2016-10-25,2445000,202.89999389648438,204.69000244140625,201.1999969482422,202.33999633789062,202.33999633789062
2016-10-24,2751600,201,203.9499969482422,200.25,202.75999450683594,202.75999450683594
2016-10-21,2943400,198.60000610351562,201.57000732421875,197.41000366210938,200.08999633789062,200.08999633789062
2016-10-20,5072900,202.1199951171875,203,197.0500030517578,199.10000610351562,199.10000610351562
2016-10-19,6991200,199.74000549316406,206.66000366210938,198.05999755859375,203.55999755859375,203.55999755859375
2016-10-18,5680500,195.99000549316406,199.47000122070312,193.25999450683594,199.10000610351562,199.10000610351562
2016-10-17,4554100,197.0500030517578,198.38999938964844,192,193.9600067138672,193.9600067138672
2016-10-14,4269900,200.66000366210938,201.42999267578125,196.3000030517578,196.50999450683594,196.50999450683594
2016-10-13,2494600,200.5,200.89999389648438,197.0500030517578,200.24000549316406,200.24000549316406
2016-10-12,1970700,200.9499969482422,203.8800048828125,200.4199981689453,201.50999450683594,201.50999450683594
2016-10-11,2328400,201.85000610351562,202.1999969482422,198.30999755859375,200.10000610351562,200.10000610351562
2016-10-10,3316300,201.35000610351562,204.13999938964844,199.66000366210938,200.9499969482422,200.9499969482422
2016-10-07,3493000,201,201.32000732421875,195.8000030517578,196.61000061035156,196.61000061035156
2016-10-06,4703400,202.4600067138672,204.2100067138672,200.2100067138672,201,201
2016-10-05,1877500,212.24000549316406,213.14999389648438,208.1199951171875,208.4600067138672,208.4600067138672
2016-10-04,3541500,213.10000610351562,213.32000732421875,208.82000732421875,211.41000366210938,211.41000366210938
2016-10-03,5999900,212.3000030517578,215.6699981689453,208.25,213.6999969482422,213.6999969482422
2016-09-30,2586300,202.2100067138672,204.97999572753906,199.5500030517578,204.02999877929688,204.02999877929688
2016-09-29,2727000,205.60000610351562,207.3300018310547,200.5800018310547,200.6999969482422,200.6999969482422
2016-09-28,2088400,207.50999450683594,208.25,205.25999450683594,206.27000427246094,206.27000427246094
2016-09-27,3373200,209.64999389648438,209.97999572753906,204.61000061035156,205.80999755859375,205.80999755859375
2016-09-26,2394400,206.5,211,206.5,208.99000549316406,208.99000549316406
2016-09-23,2905200,205.99000549316406,210.17999267578125,205.6699981689453,207.4499969482422,207.4499969482422
2016-09-22,2382900,206.39999389648438,207.27999877929688,203,206.42999267578125,206.42999267578125
2016-09-21,2633500,206.3699951171875,207,201.55999755859375,205.22000122070312,205.22000122070312
2016-09-20,2410500,206.85000610351562,207.75,203.91000366210938,204.63999938964844,204.63999938964844
2016-09-19,2299500,207,209.42999267578125,205,206.33999633789062,206.33999633789062
